w0,w1,w2,w3,a0,a1,a2,a3,direction
100.0,240.0,300.0,160.0,0,6.0,185.0,0,2
110.0,240.0,290.0,160.0,0,6.0,175.0,0,2
120.0,240.0,280.0,160.0,0,6.0,165.0,0,2
130.0,240.0,270.0,160.0,0,6.0,155.0,0,2
140.0,240.0,260.0,160.0,0,6.0,145.0,0,2
150.0,240.0,250.0,160.0,0,6.0,135.0,0,2
160.0,240.0,240.0,160.0,0,6.0,125.0,0,2
170.0,240.0,230.0,160.0,0,6.0,115.0,0,2
180.0,240.0,220.0,160.0,0,6.0,105.0,0,2
190.0,240.0,210.0,160.0,0,6.0,95.0,0,2
200.0,240.0,200.0,160.0,0,6.0,85.0,0,2
210.0,240.0,190.0,160.0,0,6.0,75.0,0,2
220.0,240.0,180.0,160.0,0,6.0,65.0,0,2
230.0,240.0,170.0,160.0,0,6.0,55.0,0,2
240.0,240.0,160.0,160.0,0,6.0,45.0,0,2
250.0,240.0,150.0,160.0,0,6.0,35.0,0,2
260.0,240.0,140.0,160.0,0,6.0,25.0,0,2
270.0,240.0,130.0,160.0,0,6.0,15.0,0,2
280.0,240.0,120.0,160.0,44.0,0,0,7.0,2
280.0,230.0,120.0,170.0,44.0,3.0,0,0,1
270.0,230.0,130.0,170.0,34.0,3.0,0,0,0
260.0,230.0,140.0,170.0,24.0,3.0,0,0,0
250.0,230.0,150.0,170.0,14.0,3.0,0,0,0
240.0,230.0,160.0,170.0,0,67.0,120.0,0,0
240.0,240.0,160.0,160.0,0,57.0,120.0,0,3
240.0,250.0,160.0,150.0,0,47.0,120.0,0,3
240.0,260.0,160.0,140.0,0,37.0,120.0,0,3
240.0,270.0,160.0,130.0,0,27.0,120.0,0,3
240.0,280.0,160.0,120.0,0,17.0,120.0,0,3
240.0,290.0,160.0,110.0,0,7.0,120.0,0,3
240.0,300.0,160.0,100.0,0,0,120.0,3.0,3
250.0,300.0,150.0,100.0,0,0,110.0,3.0,2
260.0,300.0,140.0,100.0,0,0,100.0,3.0,2
270.0,300.0,130.0,100.0,0,0,90.0,3.0,2
280.0,300.0,120.0,100.0,0,0,80.0,3.0,2
290.0,300.0,110.0,100.0,0,0,70.0,3.0,2
300.0,300.0,100.0,100.0,0,0,60.0,3.0,2
310.0,300.0,90.0,100.0,0,0,50.0,3.0,2
320.0,300.0,80.0,100.0,0,0,40.0,3.0,2
330.0,300.0,70.0,100.0,0,0,30.0,3.0,2
340.0,300.0,60.0,100.0,0,0,20.0,3.0,2
350.0,300.0,50.0,100.0,0,0,10.0,3.0,2
360.0,300.0,40.0,100.0,261.0,0,0,131.0,2
360.0,290.0,40.0,110.0,261.0,0,0,121.0,1
360.0,280.0,40.0,120.0,261.0,0,0,111.0,1
360.0,270.0,40.0,130.0,261.0,0,0,101.0,1
360.0,260.0,40.0,140.0,261.0,0,0,91.0,1
360.0,250.0,40.0,150.0,261.0,0,0,81.0,1
360.0,240.0,40.0,160.0,261.0,0,0,71.0,1
360.0,230.0,40.0,170.0,261.0,0,0,61.0,1
360.0,220.0,40.0,180.0,261.0,0,0,51.0,1
360.0,210.0,40.0,190.0,261.0,0,0,41.0,1
360.0,200.0,40.0,200.0,261.0,0,0,31.0,1
360.0,190.0,40.0,210.0,261.0,0,0,21.0,1
360.0,180.0,40.0,220.0,261.0,0,0,11.0,1
360.0,170.0,40.0,230.0,261.0,0,0,1.0,1
350.0,170.0,50.0,230.0,251.0,0,0,1.0,0
340.0,170.0,60.0,230.0,241.0,0,0,1.0,0
330.0,170.0,70.0,230.0,231.0,0,0,1.0,0
320.0,170.0,80.0,230.0,221.0,0,0,1.0,0
310.0,170.0,90.0,230.0,211.0,0,0,1.0,0
300.0,170.0,100.0,230.0,201.0,0,0,1.0,0
290.0,170.0,110.0,230.0,191.0,0,0,1.0,0
280.0,170.0,120.0,230.0,181.0,0,0,1.0,0
270.0,170.0,130.0,230.0,171.0,0,0,1.0,0
260.0,170.0,140.0,230.0,161.0,0,0,1.0,0
250.0,170.0,150.0,230.0,151.0,0,0,1.0,0
240.0,170.0,160.0,230.0,141.0,0,0,1.0,0
230.0,170.0,170.0,230.0,131.0,0,0,1.0,0
220.0,170.0,180.0,230.0,121.0,0,0,1.0,0
210.0,170.0,190.0,230.0,111.0,0,0,1.0,0
200.0,170.0,200.0,230.0,101.0,0,0,1.0,0
190.0,170.0,210.0,230.0,91.0,0,0,1.0,0
180.0,170.0,220.0,230.0,81.0,0,0,1.0,0
170.0,170.0,230.0,230.0,71.0,0,0,1.0,0
160.0,170.0,240.0,230.0,61.0,0,0,1.0,0
150.0,170.0,250.0,230.0,51.0,0,0,1.0,0
140.0,170.0,260.0,230.0,41.0,0,0,1.0,0
130.0,170.0,270.0,230.0,31.0,0,0,1.0,0
120.0,170.0,280.0,230.0,21.0,0,0,1.0,0
110.0,170.0,290.0,230.0,11.0,0,0,1.0,0
100.0,170.0,300.0,230.0,0,0,236.0,40.0,0
100.0,160.0,300.0,240.0,0,0,236.0,30.0,1
100.0,150.0,300.0,250.0,0,0,236.0,20.0,1
100.0,140.0,300.0,260.0,0,0,236.0,10.0,1
100.0,130.0,300.0,270.0,0,0.0,236.0,0,1
110.0,130.0,290.0,270.0,0,0.0,226.0,0,2
120.0,130.0,280.0,270.0,0,0.0,216.0,0,2
130.0,130.0,270.0,270.0,0,0.0,206.0,0,2
140.0,130.0,260.0,270.0,0,0.0,196.0,0,2
150.0,130.0,250.0,270.0,0,0.0,186.0,0,2
160.0,130.0,240.0,270.0,0,0.0,176.0,0,2
170.0,130.0,230.0,270.0,0,0.0,166.0,0,2
180.0,130.0,220.0,270.0,0,0.0,156.0,0,2
190.0,130.0,210.0,270.0,0,0.0,146.0,0,2
200.0,130.0,200.0,270.0,0,0.0,136.0,0,2
210.0,130.0,190.0,270.0,0,0.0,126.0,0,2
220.0,130.0,180.0,270.0,0,0.0,116.0,0,2
230.0,130.0,170.0,270.0,0,0.0,106.0,0,2
240.0,130.0,160.0,270.0,0,0.0,96.0,0,2
250.0,130.0,150.0,270.0,0,0.0,86.0,0,2
260.0,130.0,140.0,270.0,0,0.0,76.0,0,2
270.0,130.0,130.0,270.0,0,0.0,66.0,0,2
280.0,130.0,120.0,270.0,0,0.0,56.0,0,2
290.0,130.0,110.0,270.0,0,0.0,46.0,0,2
300.0,130.0,100.0,270.0,0,0.0,36.0,0,2
310.0,130.0,90.0,270.0,0,0.0,26.0,0,2
320.0,130.0,80.0,270.0,0,0.0,16.0,0,2
330.0,130.0,70.0,270.0,61.0,160.0,0,0,2
330.0,140.0,70.0,260.0,61.0,150.0,0,0,3
330.0,150.0,70.0,250.0,61.0,140.0,0,0,3
330.0,160.0,70.0,240.0,61.0,130.0,0,0,3
330.0,170.0,70.0,230.0,61.0,120.0,0,0,3
330.0,180.0,70.0,220.0,61.0,110.0,0,0,3
330.0,190.0,70.0,210.0,61.0,100.0,0,0,3
330.0,200.0,70.0,200.0,61.0,90.0,0,0,3
330.0,210.0,70.0,190.0,61.0,80.0,0,0,3
330.0,220.0,70.0,180.0,61.0,70.0,0,0,3
330.0,230.0,70.0,170.0,61.0,60.0,0,0,3
330.0,240.0,70.0,160.0,61.0,50.0,0,0,3
330.0,250.0,70.0,150.0,61.0,40.0,0,0,3
330.0,260.0,70.0,140.0,61.0,30.0,0,0,3
330.0,270.0,70.0,130.0,61.0,20.0,0,0,3
330.0,280.0,70.0,120.0,61.0,10.0,0,0,3
330.0,290.0,70.0,110.0,61.0,0.0,0,0,3
320.0,290.0,80.0,110.0,51.0,0.0,0,0,0
310.0,290.0,90.0,110.0,41.0,0.0,0,0,0
300.0,290.0,100.0,110.0,31.0,0.0,0,0,0
290.0,290.0,110.0,110.0,21.0,0.0,0,0,0
280.0,290.0,120.0,110.0,11.0,0.0,0,0,0
270.0,290.0,130.0,110.0,0,0,47.0,103.0,0
270.0,280.0,130.0,120.0,0,0,47.0,93.0,1
270.0,270.0,130.0,130.0,0,0,47.0,83.0,1
270.0,260.0,130.0,140.0,0,0,47.0,73.0,1
270.0,250.0,130.0,150.0,0,0,47.0,63.0,1
270.0,240.0,130.0,160.0,0,0,47.0,53.0,1
270.0,230.0,130.0,170.0,0,0,47.0,43.0,1
270.0,220.0,130.0,180.0,0,0,47.0,33.0,1
270.0,210.0,130.0,190.0,0,0,47.0,23.0,1
270.0,200.0,130.0,200.0,0,0,47.0,13.0,1
270.0,190.0,130.0,210.0,0,0,47.0,3.0,1
280.0,190.0,120.0,210.0,0,0,37.0,3.0,2
290.0,190.0,110.0,210.0,0,0,27.0,3.0,2
300.0,190.0,100.0,210.0,0,0,17.0,3.0,2
310.0,190.0,90.0,210.0,130.0,0,0,76.0,2
310.0,180.0,90.0,220.0,130.0,0,0,66.0,1
310.0,170.0,90.0,230.0,130.0,0,0,56.0,1
310.0,160.0,90.0,240.0,130.0,0,0,46.0,1
310.0,150.0,90.0,250.0,130.0,0,0,36.0,1
310.0,140.0,90.0,260.0,130.0,0,0,26.0,1
310.0,130.0,90.0,270.0,130.0,0,0,16.0,1
310.0,120.0,90.0,280.0,130.0,0,0,6.0,1
310.0,110.0,90.0,290.0,130.0,4.0,0,0,1
300.0,110.0,100.0,290.0,120.0,4.0,0,0,0
290.0,110.0,110.0,290.0,110.0,4.0,0,0,0
280.0,110.0,120.0,290.0,100.0,4.0,0,0,0
270.0,110.0,130.0,290.0,90.0,4.0,0,0,0
260.0,110.0,140.0,290.0,80.0,4.0,0,0,0
250.0,110.0,150.0,290.0,70.0,4.0,0,0,0
240.0,110.0,160.0,290.0,60.0,4.0,0,0,0
230.0,110.0,170.0,290.0,50.0,4.0,0,0,0
220.0,110.0,180.0,290.0,40.0,4.0,0,0,0
210.0,110.0,190.0,290.0,30.0,4.0,0,0,0
200.0,110.0,200.0,290.0,20.0,4.0,0,0,0
190.0,110.0,210.0,290.0,10.0,4.0,0,0,0
180.0,110.0,220.0,290.0,0,120.0,55.0,0,0
180.0,120.0,220.0,280.0,0,110.0,55.0,0,3
180.0,130.0,220.0,270.0,0,100.0,55.0,0,3
180.0,140.0,220.0,260.0,0,90.0,55.0,0,3
180.0,150.0,220.0,250.0,0,80.0,55.0,0,3
180.0,160.0,220.0,240.0,0,70.0,55.0,0,3
180.0,170.0,220.0,230.0,0,60.0,55.0,0,3
180.0,180.0,220.0,220.0,0,50.0,55.0,0,3
180.0,190.0,220.0,210.0,0,40.0,55.0,0,3
180.0,200.0,220.0,200.0,0,30.0,55.0,0,3
180.0,210.0,220.0,190.0,0,20.0,55.0,0,3
180.0,220.0,220.0,180.0,0,10.0,55.0,0,3
180.0,230.0,220.0,170.0,0,0.0,55.0,0,3
190.0,230.0,210.0,170.0,0,0.0,45.0,0,2
200.0,230.0,200.0,170.0,0,0.0,35.0,0,2
210.0,230.0,190.0,170.0,0,0.0,25.0,0,2
220.0,230.0,180.0,170.0,0,0.0,15.0,0,2
230.0,230.0,170.0,170.0,0,0,20.0,154.0,2
230.0,220.0,170.0,180.0,0,0,20.0,144.0,1
230.0,210.0,170.0,190.0,0,0,20.0,134.0,1
230.0,200.0,170.0,200.0,0,0,20.0,124.0,1
230.0,190.0,170.0,210.0,0,0,20.0,114.0,1
230.0,180.0,170.0,220.0,0,0,20.0,104.0,1
230.0,170.0,170.0,230.0,0,0,20.0,94.0,1
230.0,160.0,170.0,240.0,0,0,20.0,84.0,1
230.0,150.0,170.0,250.0,0,0,20.0,74.0,1
230.0,140.0,170.0,260.0,0,0,20.0,64.0,1
230.0,130.0,170.0,270.0,0,0,20.0,54.0,1
230.0,120.0,170.0,280.0,0,0,20.0,44.0,1
230.0,110.0,170.0,290.0,0,0,20.0,34.0,1
230.0,100.0,170.0,300.0,0,0,20.0,24.0,1
230.0,90.0,170.0,310.0,0,0,20.0,14.0,1
230.0,80.0,170.0,320.0,0,0,20.0,4.0,1
240.0,80.0,160.0,320.0,0,0,10.0,4.0,2
250.0,80.0,150.0,320.0,0,0,29.0,35.0,2
250.0,70.0,150.0,330.0,0,0,29.0,25.0,1
250.0,60.0,150.0,340.0,0,0,29.0,15.0,1
250.0,50.0,150.0,350.0,0,0,29.0,5.0,1
260.0,50.0,140.0,350.0,0,0,19.0,5.0,2
270.0,50.0,130.0,350.0,0,0,9.0,5.0,2
280.0,50.0,120.0,350.0,182.0,35.0,0,0,2
280.0,60.0,120.0,340.0,182.0,25.0,0,0,3
280.0,70.0,120.0,330.0,182.0,15.0,0,0,3
280.0,80.0,120.0,320.0,182.0,5.0,0,0,3
270.0,80.0,130.0,320.0,172.0,5.0,0,0,0
260.0,80.0,140.0,320.0,162.0,5.0,0,0,0
250.0,80.0,150.0,320.0,152.0,5.0,0,0,0
240.0,80.0,160.0,320.0,142.0,5.0,0,0,0
230.0,80.0,170.0,320.0,132.0,5.0,0,0,0
220.0,80.0,180.0,320.0,122.0,5.0,0,0,0
210.0,80.0,190.0,320.0,112.0,5.0,0,0,0
200.0,80.0,200.0,320.0,102.0,5.0,0,0,0
190.0,80.0,210.0,320.0,92.0,5.0,0,0,0
180.0,80.0,220.0,320.0,82.0,5.0,0,0,0
170.0,80.0,230.0,320.0,72.0,5.0,0,0,0
160.0,80.0,240.0,320.0,62.0,5.0,0,0,0
150.0,80.0,250.0,320.0,52.0,5.0,0,0,0
140.0,80.0,260.0,320.0,42.0,5.0,0,0,0
130.0,80.0,270.0,320.0,32.0,5.0,0,0,0
120.0,80.0,280.0,320.0,22.0,5.0,0,0,0
110.0,80.0,290.0,320.0,12.0,5.0,0,0,0
100.0,80.0,300.0,320.0,39.0,100.0,0,0,0
100.0,90.0,300.0,310.0,39.0,90.0,0,0,3
100.0,100.0,300.0,300.0,39.0,80.0,0,0,3
100.0,110.0,300.0,290.0,39.0,70.0,0,0,3
100.0,120.0,300.0,280.0,39.0,60.0,0,0,3
100.0,130.0,300.0,270.0,39.0,50.0,0,0,3
100.0,140.0,300.0,260.0,39.0,40.0,0,0,3
100.0,150.0,300.0,250.0,39.0,30.0,0,0,3
100.0,160.0,300.0,240.0,39.0,20.0,0,0,3
100.0,170.0,300.0,230.0,39.0,10.0,0,0,3
100.0,180.0,300.0,220.0,39.0,0.0,0,0,3
90.0,180.0,310.0,220.0,29.0,0.0,0,0,0
80.0,180.0,320.0,220.0,19.0,0.0,0,0,0
70.0,180.0,330.0,220.0,9.0,0.0,0,0,0
60.0,180.0,340.0,220.0,0,0,191.0,46.0,0
60.0,170.0,340.0,230.0,0,0,191.0,36.0,1
60.0,160.0,340.0,240.0,0,0,191.0,26.0,1
60.0,150.0,340.0,250.0,0,0,191.0,16.0,1
60.0,140.0,340.0,260.0,0,0,191.0,6.0,1
60.0,130.0,340.0,270.0,0,4.0,191.0,0,1
70.0,130.0,330.0,270.0,0,4.0,181.0,0,2
80.0,130.0,320.0,270.0,0,4.0,171.0,0,2
90.0,130.0,310.0,270.0,0,4.0,161.0,0,2
100.0,130.0,300.0,270.0,0,4.0,151.0,0,2
110.0,130.0,290.0,270.0,0,4.0,141.0,0,2
120.0,130.0,280.0,270.0,0,4.0,131.0,0,2
130.0,130.0,270.0,270.0,0,4.0,121.0,0,2
140.0,130.0,260.0,270.0,0,4.0,111.0,0,2
150.0,130.0,250.0,270.0,0,4.0,101.0,0,2
160.0,130.0,240.0,270.0,0,4.0,91.0,0,2
170.0,130.0,230.0,270.0,0,4.0,81.0,0,2
180.0,130.0,220.0,270.0,0,4.0,71.0,0,2
190.0,130.0,210.0,270.0,0,4.0,61.0,0,2
200.0,130.0,200.0,270.0,0,4.0,51.0,0,2
210.0,130.0,190.0,270.0,0,4.0,41.0,0,2
220.0,130.0,180.0,270.0,0,4.0,31.0,0,2
230.0,130.0,170.0,270.0,0,4.0,21.0,0,2
240.0,130.0,160.0,270.0,0,4.0,11.0,0,2
250.0,130.0,150.0,270.0,0,7.0,69.0,0,2
250.0,140.0,150.0,260.0,0,0,69.0,3.0,3
260.0,140.0,140.0,260.0,0,0,59.0,3.0,2
270.0,140.0,130.0,260.0,0,0,49.0,3.0,2
280.0,140.0,120.0,260.0,0,0,39.0,3.0,2
290.0,140.0,110.0,260.0,0,0,29.0,3.0,2
300.0,140.0,100.0,260.0,0,0,19.0,3.0,2
310.0,140.0,90.0,260.0,0,0,9.0,3.0,2
320.0,140.0,80.0,260.0,220.0,9.0,0,0,2
320.0,150.0,80.0,250.0,220.0,0,0,1.0,3
310.0,150.0,90.0,250.0,210.0,0,0,1.0,0
300.0,150.0,100.0,250.0,200.0,0,0,1.0,0
290.0,150.0,110.0,250.0,190.0,0,0,1.0,0
280.0,150.0,120.0,250.0,180.0,0,0,1.0,0
270.0,150.0,130.0,250.0,170.0,0,0,1.0,0
260.0,150.0,140.0,250.0,160.0,0,0,1.0,0
250.0,150.0,150.0,250.0,150.0,0,0,1.0,0
240.0,150.0,160.0,250.0,140.0,0,0,1.0,0
230.0,150.0,170.0,250.0,130.0,0,0,1.0,0
220.0,150.0,180.0,250.0,120.0,0,0,1.0,0
210.0,150.0,190.0,250.0,110.0,0,0,1.0,0
200.0,150.0,200.0,250.0,100.0,0,0,1.0,0
190.0,150.0,210.0,250.0,90.0,0,0,1.0,0
180.0,150.0,220.0,250.0,80.0,0,0,1.0,0
170.0,150.0,230.0,250.0,70.0,0,0,1.0,0
160.0,150.0,240.0,250.0,60.0,0,0,1.0,0
150.0,150.0,250.0,250.0,50.0,0,0,1.0,0
140.0,150.0,260.0,250.0,40.0,0,0,1.0,0
130.0,150.0,270.0,250.0,30.0,0,0,1.0,0
120.0,150.0,280.0,250.0,20.0,0,0,1.0,0
110.0,150.0,290.0,250.0,10.0,0,0,1.0,0
100.0,150.0,300.0,250.0,43.0,0,0,37.0,0
100.0,140.0,300.0,260.0,43.0,0,0,27.0,1
100.0,130.0,300.0,270.0,43.0,0,0,17.0,1
100.0,120.0,300.0,280.0,43.0,0,0,7.0,1
100.0,110.0,300.0,290.0,43.0,3.0,0,0,1
90.0,110.0,310.0,290.0,33.0,3.0,0,0,0
80.0,110.0,320.0,290.0,23.0,3.0,0,0,0
70.0,110.0,330.0,290.0,13.0,3.0,0,0,0
60.0,110.0,340.0,290.0,0,118.0,17.0,0,0
60.0,120.0,340.0,280.0,0,108.0,17.0,0,3
60.0,130.0,340.0,270.0,0,98.0,17.0,0,3
60.0,140.0,340.0,260.0,0,88.0,17.0,0,3
60.0,150.0,340.0,250.0,0,78.0,17.0,0,3
60.0,160.0,340.0,240.0,0,68.0,17.0,0,3
60.0,170.0,340.0,230.0,0,58.0,17.0,0,3
60.0,180.0,340.0,220.0,0,48.0,17.0,0,3
60.0,190.0,340.0,210.0,0,38.0,17.0,0,3
60.0,200.0,340.0,200.0,0,28.0,17.0,0,3
60.0,210.0,340.0,190.0,0,18.0,17.0,0,3
60.0,220.0,340.0,180.0,0,8.0,17.0,0,3
60.0,230.0,340.0,170.0,0,0,17.0,2.0,3
70.0,230.0,330.0,170.0,0,0,184.0,168.0,2
70.0,220.0,330.0,180.0,0,0,184.0,158.0,1
70.0,210.0,330.0,190.0,0,0,184.0,148.0,1
70.0,200.0,330.0,200.0,0,0,184.0,138.0,1
70.0,190.0,330.0,210.0,0,0,184.0,128.0,1
70.0,180.0,330.0,220.0,0,0,184.0,118.0,1
70.0,170.0,330.0,230.0,0,0,184.0,108.0,1
70.0,160.0,330.0,240.0,0,0,184.0,98.0,1
70.0,150.0,330.0,250.0,0,0,184.0,88.0,1
70.0,140.0,330.0,260.0,0,0,184.0,78.0,1
70.0,130.0,330.0,270.0,0,0,184.0,68.0,1
70.0,120.0,330.0,280.0,0,0,184.0,58.0,1
70.0,110.0,330.0,290.0,0,0,184.0,48.0,1
70.0,100.0,330.0,300.0,0,0,184.0,38.0,1
70.0,90.0,330.0,310.0,0,0,184.0,28.0,1
70.0,80.0,330.0,320.0,0,0,184.0,18.0,1
70.0,70.0,330.0,330.0,0,0,184.0,8.0,1
70.0,60.0,330.0,340.0,0,2.0,184.0,0,1
80.0,60.0,320.0,340.0,0,2.0,174.0,0,2
90.0,60.0,310.0,340.0,0,2.0,164.0,0,2
100.0,60.0,300.0,340.0,0,2.0,154.0,0,2
110.0,60.0,290.0,340.0,0,2.0,144.0,0,2
120.0,60.0,280.0,340.0,0,2.0,134.0,0,2
130.0,60.0,270.0,340.0,0,2.0,124.0,0,2
140.0,60.0,260.0,340.0,0,2.0,114.0,0,2
150.0,60.0,250.0,340.0,0,2.0,104.0,0,2
160.0,60.0,240.0,340.0,0,2.0,94.0,0,2
170.0,60.0,230.0,340.0,0,2.0,84.0,0,2
180.0,60.0,220.0,340.0,0,2.0,74.0,0,2
190.0,60.0,210.0,340.0,0,2.0,64.0,0,2
200.0,60.0,200.0,340.0,0,2.0,54.0,0,2
210.0,60.0,190.0,340.0,0,2.0,44.0,0,2
220.0,60.0,180.0,340.0,0,2.0,34.0,0,2
230.0,60.0,170.0,340.0,0,2.0,24.0,0,2
240.0,60.0,160.0,340.0,0,2.0,14.0,0,2
250.0,60.0,150.0,340.0,43.0,82.0,0,0,2
250.0,70.0,150.0,330.0,43.0,72.0,0,0,3
250.0,80.0,150.0,320.0,43.0,62.0,0,0,3
250.0,90.0,150.0,310.0,43.0,52.0,0,0,3
250.0,100.0,150.0,300.0,43.0,42.0,0,0,3
250.0,110.0,150.0,290.0,43.0,32.0,0,0,3
250.0,120.0,150.0,280.0,43.0,22.0,0,0,3
250.0,130.0,150.0,270.0,43.0,12.0,0,0,3
250.0,140.0,150.0,260.0,43.0,2.0,0,0,3
240.0,140.0,160.0,260.0,33.0,2.0,0,0,0
230.0,140.0,170.0,260.0,23.0,2.0,0,0,0
220.0,140.0,180.0,260.0,13.0,2.0,0,0,0
210.0,140.0,190.0,260.0,0,29.0,146.0,0,0
210.0,150.0,190.0,250.0,0,19.0,146.0,0,3
210.0,160.0,190.0,240.0,0,9.0,146.0,0,3
210.0,170.0,190.0,230.0,0,0,146.0,1.0,3
220.0,170.0,180.0,230.0,0,0,136.0,1.0,2
230.0,170.0,170.0,230.0,0,0,126.0,1.0,2
240.0,170.0,160.0,230.0,0,0,116.0,1.0,2
250.0,170.0,150.0,230.0,0,0,106.0,1.0,2
260.0,170.0,140.0,230.0,0,0,96.0,1.0,2
270.0,170.0,130.0,230.0,0,0,86.0,1.0,2
280.0,170.0,120.0,230.0,0,0,76.0,1.0,2
290.0,170.0,110.0,230.0,0,0,66.0,1.0,2
300.0,170.0,100.0,230.0,0,0,56.0,1.0,2
310.0,170.0,90.0,230.0,0,0,46.0,1.0,2
320.0,170.0,80.0,230.0,0,0,36.0,1.0,2
330.0,170.0,70.0,230.0,0,0,26.0,1.0,2
340.0,170.0,60.0,230.0,0,0,16.0,1.0,2
350.0,170.0,50.0,230.0,309.0,123.0,0,0,2
350.0,180.0,50.0,220.0,309.0,113.0,0,0,3
350.0,190.0,50.0,210.0,309.0,103.0,0,0,3
350.0,200.0,50.0,200.0,309.0,93.0,0,0,3
350.0,210.0,50.0,190.0,309.0,83.0,0,0,3
350.0,220.0,50.0,180.0,309.0,73.0,0,0,3
350.0,230.0,50.0,170.0,309.0,63.0,0,0,3
350.0,240.0,50.0,160.0,309.0,53.0,0,0,3
350.0,250.0,50.0,150.0,309.0,43.0,0,0,3
350.0,260.0,50.0,140.0,309.0,33.0,0,0,3
350.0,270.0,50.0,130.0,309.0,23.0,0,0,3
350.0,280.0,50.0,120.0,309.0,13.0,0,0,3
350.0,290.0,50.0,110.0,309.0,3.0,0,0,3
340.0,290.0,60.0,110.0,299.0,3.0,0,0,0
330.0,290.0,70.0,110.0,289.0,3.0,0,0,0
320.0,290.0,80.0,110.0,279.0,3.0,0,0,0
310.0,290.0,90.0,110.0,269.0,3.0,0,0,0
300.0,290.0,100.0,110.0,259.0,3.0,0,0,0
290.0,290.0,110.0,110.0,249.0,3.0,0,0,0
280.0,290.0,120.0,110.0,239.0,3.0,0,0,0
270.0,290.0,130.0,110.0,229.0,3.0,0,0,0
260.0,290.0,140.0,110.0,219.0,3.0,0,0,0
250.0,290.0,150.0,110.0,209.0,3.0,0,0,0
240.0,290.0,160.0,110.0,199.0,3.0,0,0,0
230.0,290.0,170.0,110.0,189.0,3.0,0,0,0
220.0,290.0,180.0,110.0,179.0,3.0,0,0,0
210.0,290.0,190.0,110.0,169.0,3.0,0,0,0
200.0,290.0,200.0,110.0,159.0,3.0,0,0,0
190.0,290.0,210.0,110.0,149.0,3.0,0,0,0
180.0,290.0,220.0,110.0,139.0,3.0,0,0,0
170.0,290.0,230.0,110.0,129.0,3.0,0,0,0
160.0,290.0,240.0,110.0,119.0,3.0,0,0,0
150.0,290.0,250.0,110.0,109.0,3.0,0,0,0
140.0,290.0,260.0,110.0,99.0,3.0,0,0,0
130.0,290.0,270.0,110.0,89.0,3.0,0,0,0
120.0,290.0,280.0,110.0,79.0,3.0,0,0,0
110.0,290.0,290.0,110.0,69.0,3.0,0,0,0
100.0,290.0,300.0,110.0,59.0,3.0,0,0,0
90.0,290.0,310.0,110.0,49.0,3.0,0,0,0
80.0,290.0,320.0,110.0,39.0,3.0,0,0,0
70.0,290.0,330.0,110.0,29.0,3.0,0,0,0
60.0,290.0,340.0,110.0,19.0,3.0,0,0,0
50.0,290.0,350.0,110.0,9.0,3.0,0,0,0
40.0,290.0,360.0,110.0,0,0,14.0,133.0,0
40.0,280.0,360.0,120.0,0,0,14.0,123.0,1
40.0,270.0,360.0,130.0,0,0,14.0,113.0,1
40.0,260.0,360.0,140.0,0,0,14.0,103.0,1
40.0,250.0,360.0,150.0,0,0,14.0,93.0,1
40.0,240.0,360.0,160.0,0,0,14.0,83.0,1
40.0,230.0,360.0,170.0,0,0,14.0,73.0,1
40.0,220.0,360.0,180.0,0,0,14.0,63.0,1
40.0,210.0,360.0,190.0,0,0,14.0,53.0,1
40.0,200.0,360.0,200.0,0,0,14.0,43.0,1
40.0,190.0,360.0,210.0,0,0,14.0,33.0,1
40.0,180.0,360.0,220.0,0,0,14.0,23.0,1
40.0,170.0,360.0,230.0,0,0,14.0,13.0,1
40.0,160.0,360.0,240.0,0,0,14.0,3.0,1
50.0,160.0,350.0,240.0,0,26.0,58.0,0,2
50.0,170.0,350.0,230.0,0,16.0,58.0,0,3
50.0,180.0,350.0,220.0,0,6.0,58.0,0,3
60.0,180.0,340.0,220.0,0,6.0,48.0,0,2
70.0,180.0,330.0,220.0,0,6.0,38.0,0,2
80.0,180.0,320.0,220.0,0,6.0,28.0,0,2
90.0,180.0,310.0,220.0,0,6.0,18.0,0,2
100.0,180.0,300.0,220.0,0,0,146.0,120.0,2
100.0,170.0,300.0,230.0,0,0,146.0,110.0,1
100.0,160.0,300.0,240.0,0,0,146.0,100.0,1
100.0,150.0,300.0,250.0,0,0,146.0,90.0,1
100.0,140.0,300.0,260.0,0,0,146.0,80.0,1
100.0,130.0,300.0,270.0,0,0,146.0,70.0,1
100.0,120.0,300.0,280.0,0,0,146.0,60.0,1
100.0,110.0,300.0,290.0,0,0,146.0,50.0,1
100.0,100.0,300.0,300.0,0,0,146.0,40.0,1
100.0,90.0,300.0,310.0,0,0,146.0,30.0,1
100.0,80.0,300.0,320.0,0,0,146.0,20.0,1
100.0,70.0,300.0,330.0,0,0,146.0,10.0,1
100.0,60.0,300.0,340.0,0,0.0,146.0,0,1
110.0,60.0,290.0,340.0,0,0.0,136.0,0,2
120.0,60.0,280.0,340.0,0,0.0,126.0,0,2
130.0,60.0,270.0,340.0,0,0.0,116.0,0,2
140.0,60.0,260.0,340.0,0,0.0,106.0,0,2
150.0,60.0,250.0,340.0,0,0.0,96.0,0,2
160.0,60.0,240.0,340.0,0,0.0,86.0,0,2
170.0,60.0,230.0,340.0,0,0.0,76.0,0,2
180.0,60.0,220.0,340.0,0,0.0,66.0,0,2
